AltitudeVariation;VehicleSpeedInstantaneous;VehicleSpeedAverage;VehicleSpeedVariance;VehicleSpeedVariation;LongitudinalAcceleration;EngineLoad;EngineCoolantTemperature;ManifoldAbsolutePressure;EngineRPM;MassAirFlow;IntakeAirTemperature;VerticalAcceleration;FuelConsumptionAverage;roadSurface;traffic;drivingStyle
1,5;18,89999962;31,76999915;63,81975981;-0,899999619;-0,8637;82,35294342;79;109;1232,5;14,18999958;29;0,0291;11,51998997;SmoothCondition;LowCongestionCondition;EvenPaceStyle
1,700000763;20,69999886;31,66499914;65,49993802;1,799999237;-1,0612;57,64706039;79;112;1462,5;16,69000053;30;0,0551;11,59258938;SmoothCondition;LowCongestionCondition;EvenPaceStyle
1,900001526;18;31,54499915;67,94183587;-2,699998856;-1,1996;62,35294342;79;110;1631,5;15,23999977;30;0,0916;11,6574688;SmoothCondition;LowCongestionCondition;EvenPaceStyle
1,800003052;27;31,57499917;67,60868313;9;-1,1318;9,8039217;79;110;1676,5;17,69000053;30;0,0971;11,71662807;SmoothCondition;LowCongestionCondition;EvenPaceStyle
1,900001526;27,89999962;31,57499917;67,60868313;0,899999619;-1,1571;9,8039217;79;107;810,5;6,630000114;29;0,0254;11,69376755;SmoothCondition;LowCongestionCondition;EvenPaceStyle
1,400001526;27;31,52999919;67,90179316;-0,899999619;-0,9898;25,88235283;79;103;883;8,880000114;29;-0,0089;11,67080116;SmoothCondition;LowCongestionCondition;EvenPaceStyle
1,300003052;26,09999847;31,42499921;68,37749672;-0,900001526;-0,9292;0;79;104;1006;11,80000019;28;-0,0618;11,66965103;SmoothCondition;LowCongestionCondition;EvenPaceStyle
1,099998474;24,29999924;31,24499922;68,97607308;-1,799999237;-1,0088;0;79;104;940,5;11,22000027;28;0,0236;11,66960716;SmoothCondition;LowCongestionCondition;EvenPaceStyle
0,899997711;23,39999962;31,00499922;69,23234416;-0,899999619;-0,99;32,15686417;79;104;909,5;10,77000046;28;-0,0299;11,66660976;SmoothCondition;LowCongestionCondition;EvenPaceStyle
1,599998474;22,5;30,70499922;68,83878437;-0,899999619;-1,1115;98,4313736;80;107;983;12,35999966;29;-0,0126;11,67416954;SmoothCondition;LowCongestionCondition;EvenPaceStyle
1,599998474;24,29999924;30,38999926;66,78701417;1,799999237;-1,1478;99,60784149;80;112;1107;14,72000027;30;-0,0053;11,66118336;SmoothCondition;LowCongestionCondition;EvenPaceStyle
1,5;27,89999962;30,10499926;63,19166631;3,600000381;-1,433;91,76470947;80;117;1268;17,02000046;32;-0,0852;11,65335941;SmoothCondition;LowCongestionCondition;EvenPaceStyle
1,399997711;30,59999847;29,86499923;59,37688625;2,699998856;-1,4478;76,86274719;80;119;1357;14,07999992;33;-0,0229;11,63719273;SmoothCondition;LowCongestionCondition;EvenPaceStyle
1,200000763;33,29999924;29,69999927;56,5352517;2,700000763;-1,4995;1,960784316;80;108;1325,5;15,85999966;33;-0,0362;11,65276814;SmoothCondition;LowCongestionCondition;EvenPaceStyle
0,899997711;32,39999771;29,53499924;53,94027699;-0,900001526;-1,6222;42,35294342;80;106;1273,5;11,88000011;31;0,1555;11,65445042;SmoothCondition;LowCongestionCondition;EvenPaceStyle
0,5;31,5;29,38499924;51,94502252;-0,899997711;-1,7228;25,09803963;80;104;1257;11,88000011;30;0,2768;11,65445042;SmoothCondition;LowCongestionCondition;EvenPaceStyle
-1,399997711;31,5;29,20499926;49,16081919;0;-1,6911;1,176470637;80;106;1206;15,43999958;29;0,3499;11,67933464;SmoothCondition;LowCongestionCondition;EvenPaceStyle
-2,200000763;30,59999847;28,99499928;45,82929484;-0,900001526;-1,7173;3,137254953;80;106;1136,5;14,65999985;29;0,3501;11,69864559;SmoothCondition;LowCongestionCondition;EvenPaceStyle
-3;28,79999924;28,76999928;42,77806604;-1,799999237;-1,6204;7,058823586;80;105;1066;12,22000027;28;0,2844;11,70667171;SmoothCondition;LowCongestionCondition;EvenPaceStyle
-2,899997711;27;28,54499928;40,44759961;-1,799999237;-1,4655;11,76470566;80;103;1066;8,239999771;28;0,366;11,68592358;SmoothCondition;LowCongestionCondition;EvenPaceStyle
-2,5;25,19999886;28,30499929;38,50726098;-1,800001144;-1,2729;20;79;103;992,5;6,190000057;29;0,2185;11,6477766;SmoothCondition;LowCongestionCondition;EvenPaceStyle
-2,899997711;23,39999962;28,06499929;37,32841349;-1,799999237;-1,1619;28,62745094;79;103;935;5,489999771;29;0,1649;11,60277462;SmoothCondition;LowCongestionCondition;EvenPaceStyle
-2,400001526;22,5;27,83999929;36,73464198;-0,899999619;-0,9767;99,60784149;79;103;897,5;7,440000057;29;0,197;11,58298206;SmoothCondition;LowCongestionCondition;EvenPaceStyle
-1,899997711;22,5;27,64499928;36,49370085;0;-1,0622;97,64706421;79;104;933;11,47000027;29;0,3511;11,58224964;SmoothCondition;LowCongestionCondition;EvenPaceStyle
-1,400001526;24,29999924;27,52499927;36,4168194;1,799999237;-1,1403;86,66667175;79;110;1057,5;13,38000011;29;0,3785;11,59907341;SmoothCondition;LowCongestionCondition;EvenPaceStyle
1;27;27,55499929;36,32895495;2,700000763;-1,3471;86,66667175;79;112;1177;13,93999958;30;0,4051;11,60832119;SmoothCondition;LowCongestionCondition;EvenPaceStyle
2;29,69999886;27,71999928;35,35992948;2,699998856;-1,4425;43,92156982;79;109;1223,5;13,52000046;30;0,4186;11,60603619;SmoothCondition;LowCongestionCondition;EvenPaceStyle
2;29,69999886;27,92999926;33,46992986;0;-1,2224;0;79;106;1171;13,02000046;29;0,3363;11,61277008;SmoothCondition;LowCongestionCondition;EvenPaceStyle
1,699996948;29,69999886;28,16999925;30,76077729;0;-1,2801;25,49019623;79;104;758;5,71999979;29;0,4464;11,58013344;SmoothCondition;LowCongestionCondition;EvenPaceStyle
2,099998474;26,09999847;28,31999922;28,73348964;-3,600000381;-1,1443;27,05882454;79;103;751;4,659999847;29;0,4747;11,53716087;SmoothCondition;LowCongestionCondition;EvenPaceStyle
2,099998474;23,39999962;28,34999924;28,37745551;-2,699998856;-1,0372;26,66666794;79;103;750,5;4,269999981;29;0,466;11,49449539;SmoothCondition;LowCongestionCondition;EvenPaceStyle
0,099998474;3,599999905;13,96499976;203,941293;0,900000095;-0,524;50,58823776;30;102;1091;16,69000053;14;0,3673;22,18851662;UnevenCondition;NormalCongestionCondition;EvenPaceStyle
0,400001526;11,69999981;14,15999975;200,684132;8,099999905;-0,4923;31,37254906;30;104;1682;15,38000011;14;0,3701;22,27361679;UnevenCondition;NormalCongestionCondition;EvenPaceStyle
0,799999237;12,59999943;14,36999974;197,2821322;0,899999619;-0,5236;95,29412079;30;103;822;7,019999981;14;0,3922;22,22047234;UnevenCondition;NormalCongestionCondition;EvenPaceStyle
0,799999237;12,59999943;14,56499974;194,2212933;0;-0,631;99,21569061;30;102;905;12,13000011;14;0,4506;22,26866341;UnevenCondition;NormalCongestionCondition;EvenPaceStyle
1,299999237;12,59999943;14,72999973;191,8729798;0;-0,7616;88,62744904;30;104;1158;15,63000011;14;0,551;22,31650352;UnevenCondition;NormalCongestionCondition;EvenPaceStyle
-0,199996948;15,29999924;14,90999972;190,0717596;2,699999809;-0,8724;88,62744904;30;110;1445,5;21,07999992;16;0,6015;22,37227821;UnevenCondition;NormalCongestionCondition;EvenPaceStyle
0,5;24,29999924;15,17999971;190,7060305;9;-0,7986;72,54901886;30;120;1742,5;25,71999931;18;0,5719;22,43314934;UnevenCondition;NormalCongestionCondition;EvenPaceStyle
1,899997711;27;15,43499972;192,8026493;2,700000763;-0,7484;0;30;108;804,5;7,329999924;18;0,5829;22,10781288;UnevenCondition;NormalCongestionCondition;EvenPaceStyle
1,899997711;27;15,65999972;194,954641;0;-0,673;27,45098114;30;103;793,5;5,940000057;16;0,5053;21,70234871;UnevenCondition;NormalCongestionCondition;EvenPaceStyle
1,100002289;25,19999886;15,82499971;196,4673271;-1,800001144;-0,618;39,2156868;31;102;781,5;6,159999847;15;0,4429;21,39984512;UnevenCondition;NormalCongestionCondition;EvenPaceStyle
0,799999237;21,59999847;15,9299997;197,0167082;-3,600000381;-0,5027;40,39215851;31;102;790,5;6,300000191;15;0,3404;21,19878578;UnevenCondition;HighCongestionCondition;EvenPaceStyle
0,799999237;18;15,88499972;196,7016321;-3,599998474;-0,2805;40,7843132;31;102;810,5;6,300000191;15;0,1335;21,09985542;UnevenCondition;HighCongestionCondition;EvenPaceStyle
0,700000763;12,59999943;15,77999971;196,7192508;-5,400000572;-0,1184;39,60784531;31;102;798;6,300000191;15;0,0017;21,15444374;UnevenCondition;HighCongestionCondition;EvenPaceStyle
-1,599998474;7,199999809;15,59999971;197,850505;-5,399999619;-0,0705;40,7843132;31;102;796;6,630000114;14;-0,0671;21,2871666;UnevenCondition;HighCongestionCondition;EvenPaceStyle
0;7,199999809;15,38999972;198,7026067;0;-0,1763;85,88235474;31;102;739,5;7,380000114;14;0,0403;21,40842628;UnevenCondition;HighCongestionCondition;EvenPaceStyle
-0,399997711;7,199999809;15,10499973;198,4113272;0;-0,289;90,58823395;31;102;761,5;7,380000114;14;0,054;21,40842628;UnevenCondition;HighCongestionCondition;EvenPaceStyle
-1,699996948;9;14,81999975;196,9114547;1,800000191;-0,3271;100;31;102;754,5;9,659999847;14;0,2654;21,50691986;UnevenCondition;HighCongestionCondition;EvenPaceStyle
-3,5;11,69999981;14,54999976;194,1025395;2,699999809;-0,394;81,5686264;31;102;923,5;9,579999924;14;0,2968;21,55367851;UnevenCondition;HighCongestionCondition;EvenPaceStyle
-3;15,29999924;14,33999975;191,0465057;3,599999428;-0,4603;98,4313736;31;105;1248,5;12,48999977;14;0,2267;21,5935421;UnevenCondition;HighCongestionCondition;EvenPaceStyle
-3,099998474;15,29999924;14,12999974;187,9007769;0;-0,3803;74,50980377;32;109;1248,5;16,36000061;15;0,1042;21,63758659;UnevenCondition;HighCongestionCondition;EvenPaceStyle
-1,899997711;21,59999847;13,99499974;184,7191245;6,299999237;-0,3665;53,33333588;32;106;1480;19,36000061;16;0,007;21,6779213;UnevenCondition;HighCongestionCondition;EvenPaceStyle
-0,900001526;25,19999886;13,90499974;182,1655656;3,600000381;-0,4151;49,80392075;32;106;1625,5;17,79999924;16;0,0272;21,69226646;UnevenCondition;HighCongestionCondition;EvenPaceStyle
0,899997711;27,89999962;13,76999974;177,1923026;2,700000763;-0,4295;58,4313736;32;104;1703,5;20,37999916;15;0,0246;21,71569443;UnevenCondition;HighCongestionCondition;EvenPaceStyle
1,099998474;30,59999847;13,67999971;173,6090814;2,699998856;-0,3146;27,84313774;32;111;1829;17,86000061;16;-0,0621;21,70414734;UnevenCondition;HighCongestionCondition;EvenPaceStyle
1;29,69999886;13,52999968;167,3258596;-0,899999619;-0,1651;10,98039246;32;104;777;6,269999981;16;-0,125;21,3717289;UnevenCondition;HighCongestionCondition;AggressiveStyle
1,199996948;28,79999924;13,34999969;159,7255893;-0,899999619;-0,1037;99,21569061;32;102;1062;13,57999992;15;-0,1162;21,33138847;UnevenCondition;HighCongestionCondition;AggressiveStyle
2,600002289;29,69999886;13,19999966;153,3416896;0,899999619;-0,2457;99,21569061;32;105;1171;15,23999977;15;-0,0757;21,29310989;UnevenCondition;HighCongestionCondition;EvenPaceStyle
2,799999237;30,59999847;13,06499962;147,433493;0,899999619;-0,2867;77,64705658;32;107;1251,5;13,65999985;15;-0,1766;21,21623993;UnevenCondition;HighCongestionCondition;EvenPaceStyle
2,399997711;29,69999886;12,92999962;141,7353488;-0,899999619;-0,3074;14,50980377;32;103;1220,5;15,47000027;15;-0,1333;21,18285179;UnevenCondition;HighCongestionCondition;EvenPaceStyle
1,200000763;28,79999924;12,80999961;136,9687043;-0,899999619;-0,4626;30,98039246;33;103;1168,5;12,63000011;15;-0,058;21,11427116;UnevenCondition;HighCongestionCondition;EvenPaceStyle
0,300003052;28,79999924;12,71999958;133,5392456;0;-0,5461;14,50980377;33;102;1131;14,38000011;14;-0,0961;21,08217621;UnevenCondition;HighCongestionCondition;EvenPaceStyle
1;27,89999962;12,68999959;132,5571782;-0,899999619;-0,7693;4,705882549;33;103;1072;11,38000011;14;0,083;21,01808739;UnevenCondition;HighCongestionCondition;EvenPaceStyle
1;27,89999962;12,65999961;131,5732804;0;-0,8353;92,15686798;33;104;1147,5;14,72000027;14;0,3036;20,98501205;UnevenCondition;HighCongestionCondition;EvenPaceStyle
0,799999237;27,89999962;12,65999961;131,5732804;0;-0,9288;75,29412079;33;104;1235;15,22000027;15;0,474;20,94566536;UnevenCondition;HighCongestionCondition;EvenPaceStyle
-0,599998474;30,59999847;12,79499958;135,3686101;2,699998856;-0,8599;65,49019623;33;103;1311;14,32999992;15;0,3233;20,88125801;UnevenCondition;HighCongestionCondition;EvenPaceStyle
-0,600002289;31,5;13,07999959;141,1724663;0,900001526;-0,7153;21,17647171;33;103;1289,5;16,52000046;15;0,2267;20,84694672;UnevenCondition;HighCongestionCondition;EvenPaceStyle
-1;31,5;13,49999959;145,9647377;0;-0,4611;2,352941275;34;103;849,5;16,52000046;14;-0,0658;20,84694672;UnevenCondition;HighCongestionCondition;EvenPaceStyle
-0,200000763;30,59999847;13,94999957;149,0537203;-0,900001526;-0,2627;37,64706039;34;103;780,5;7,079999924;14;-0,2107;20,62084389;UnevenCondition;HighCongestionCondition;EvenPaceStyle
-0,900001526;24,29999924;14,35499955;147,4042034;-6,299999237;0,0001;39,2156868;34;102;797;6,360000134;14;-0,4196;20,41943932;UnevenCondition;HighCongestionCondition;EvenPaceStyle
-0,900001526;24,29999924;14,75999954;145,4210764;0;0,1677;39,60784531;34;102;794,5;6,130000114;14;-0,5027;20,30002975;UnevenCondition;HighCongestionCondition;EvenPaceStyle
-1,200000763;18,89999962;15,07499954;141,9181699;-5,399999619;0,2776;40,39215851;34;102;796;6,079999924;14;-0,5382;20,26931381;UnevenCondition;HighCongestionCondition;EvenPaceStyle
-1,400001526;15,29999924;15,32999952;138,0011108;-3,600000381;0,3108;41,17647171;34;102;796;6,079999924;14;-0,5628;20,28284264;UnevenCondition;HighCongestionCondition;EvenPaceStyle
-1,200000763;13,5;15,55499952;134,0231873;-1,799999237;0,3455;40,7843132;34;103;797;6,360000134;14;-0,5509;20,32976723;UnevenCondition;HighCongestionCondition;EvenPaceStyle
0;9;15,70499952;130,6275942;-4,5;0,2484;82,74510193;34;103;696,5;5,690000057;14;-0,4825;20,34930229;UnevenCondition;HighCongestionCondition;EvenPaceStyle
0,200000763;9;15,85499952;127,1862384;0;0,1614;91,37255096;35;102;728;7,630000114;14;-0,5209;20,37696648;UnevenCondition;HighCongestionCondition;EvenPaceStyle
1,200000763;9,899999619;16,01999952;123,4989082;0,899999619;0,1717;63,92156982;35;102;806,5;9,130000114;14;-0,5275;20,39442635;UnevenCondition;HighCongestionCondition;EvenPaceStyle
1,100002289;12,59999943;16,22999951;119,3024678;2,699999809;0,2279;60;35;102;986,5;10,43999958;14;-0,5319;20,41055679;UnevenCondition;HighCongestionCondition;EvenPaceStyle
1,5;12,59999943;16,4399995;115,0163325;0;0,1733;60;35;102;1102,5;11,72000027;14;-0,3983;20,42530441;UnevenCondition;HighCongestionCondition;EvenPaceStyle
1,5;17,10000038;16,7249995;110,3602056;4,500000954;0,1528;57,64706039;35;102;1231,5;11,93999958;14;-0,3409;20,4277916;UnevenCondition;HighCongestionCondition;EvenPaceStyle
1,400001526;17,10000038;17,00999951;105,5388754;0;0,2198;23,13725471;35;102;1206,5;8,659999847;14;-0,3058;20,37901115;UnevenCondition;HighCongestionCondition;EvenPaceStyle
1,5;17,10000038;17,29499952;100,5523418;0;0,1285;61,56863022;35;102;1288;14,15999985;14;-0,1601;20,39684296;UnevenCondition;HighCongestionCondition;EvenPaceStyle
1,799999237;18;17,57999952;95,92229969;0,899999619;0,0926;68,62744904;35;103;1447,5;16,86000061;14;-0,2407;20,41851616;UnevenCondition;HighCongestionCondition;EvenPaceStyle
1,599998474;21,59999847;17,89499949;92,34251158;3,599998474;-0,0071;66,66666412;35;105;1622;21,02000046;15;-0,3102;20,45059586;UnevenCondition;HighCongestionCondition;EvenPaceStyle
1,400001526;27;18,2849995;90,12942719;5,400001526;0,2184;9,411765099;35;106;1423;12,13000011;16;-0,3312;20,4002037;UnevenCondition;HighCongestionCondition;EvenPaceStyle
1,400001526;27;18,6749995;87,60698686;0;0,2324;27,05882454;35;103;809;6,159999847;15;-0,475;20,17578506;UnevenCondition;HighCongestionCondition;EvenPaceStyle
1,700000763;27;19,0799995;84,28941937;0;0,1964;34,50980377;36;102;863;9,989999771;15;-0,3001;20,09922028;UnevenCondition;HighCongestionCondition;EvenPaceStyle
1,300003052;26,09999847;19,48499948;79,89688551;-0,900001526;-0,092;84,70588684;36;103;1048,5;13,72000027;15;-0,1528;20,07966995;UnevenCondition;HighCongestionCondition;EvenPaceStyle
0,400001526;27,89999962;19,93499947;75,03688587;1,800001144;-0,1864;82,35294342;36;105;1156;14,93999958;15;0,072;20,05681992;UnevenCondition;HighCongestionCondition;EvenPaceStyle
0,699996948;30,59999847;20,41499945;71,15620787;2,699998856;-0,3405;72,54901886;36;103;1246;12,40999985;15;0,1742;19,9975853;UnevenCondition;HighCongestionCondition;EvenPaceStyle
0,900001526;30,59999847;20,87999942;67,37552133;0;-0,4109;9,8039217;36;103;1221,5;12,40999985;15;0,19;19,9975853;UnevenCondition;HighCongestionCondition;EvenPaceStyle
0,599998474;29,69999886;21,31499941;63,44061468;-0,899999619;-0,3329;1,568627477;36;103;1149;15,47000027;15;0,2981;19,98079681;UnevenCondition;HighCongestionCondition;EvenPaceStyle
0;27,89999962;21,5849994;62,53451317;-1,799999237;-0,2963;4,313725471;36;103;1078,5;14,52000046;14;0,2692;19,96017838;FullOfHolesCondition;HighCongestionCondition;EvenPaceStyle
0,199996948;27,89999962;21,83999941;61,77599627;0;-0,244;9,019607544;36;103;1022;10,72000027;14;0,2375;19,90261078;FullOfHolesCondition;HighCongestionCondition;EvenPaceStyle
-0,400001526;25,19999886;22,0499994;60,47541995;-2,700000763;-0,2098;65,09803772;36;102;1022;7,630000114;14;0,2076;19,79299545;FullOfHolesCondition;HighCongestionCondition;EvenPaceStyle
0,299995422;25,19999886;22,25999939;59,08514872;0;-0,1369;74,50980377;36;103;1010,5;12,07999992;14;0,3155;19,77002525;FullOfHolesCondition;HighCongestionCondition;EvenPaceStyle
1;27,89999962;22,46999939;58,75840296;2,700000763;-0,0987;79,21569061;37;103;1100,5;14,22000027;14;0,3366;19,75375366;FullOfHolesCondition;HighCongestionCondition;EvenPaceStyle
1,900001526;27,89999962;22,5299994;59,19772504;0;-0,1461;70,98039246;37;105;1206,5;15,43999958;15;0,3016;19,7391777;FullOfHolesCondition;HighCongestionCondition;EvenPaceStyle
1,600006104;27,89999962;22,54499939;59,34759788;0;-0,1251;17,64705849;37;104;1305,5;14,63000011;15;0,1961;19,70280457;FullOfHolesCondition;HighCongestionCondition;EvenPaceStyle
-0,700000763;32,39999771;22,63499935;60,64908875;4,499998093;-0,1982;54,50980377;37;103;1287,5;16,07999992;15;0,2205;19,68528557;FullOfHolesCondition;HighCongestionCondition;EvenPaceStyle
-3,199996948;34,20000076;22,78499939;62,78163171;1,800003052;-0,2155;65,88235474;37;103;1297;15,32999992;15;0,1751;19,66140556;FullOfHolesCondition;HighCongestionCondition;EvenPaceStyle
-1,5;35,09999847;23,00999939;65,27684316;0,899997711;-0,1177;65,88235474;37;104;1369;15,13000011;15;0,1129;19,62684822;FullOfHolesCondition;HighCongestionCondition;EvenPaceStyle
-1,199996948;35,09999847;23,29499936;67,24624121;0;-0,0508;21,17647171;37;103;1322;16,69000053;15;0,1835;19,60682487;FullOfHolesCondition;HighCongestionCondition;EvenPaceStyle
-1,5;35,09999847;23,66999935;67,5265375;0;0,0445;62,35294342;37;103;1384;14,85999966;15;0,1616;19,56590462;FullOfHolesCondition;HighCongestionCondition;EvenPaceStyle
-1,699996948;35,09999847;24,13499932;64,92332558;0;-0,1602;50,19607925;37;103;1426,5;14,35999966;15;0,0801;19,51557922;FullOfHolesCondition;HighCongestionCondition;EvenPaceStyle
-2,100002289;35,09999847;24,5999993;61,88033404;0;-0,0521;31,37254906;37;102;1437,5;17,48999977;15;0,2727;19,49516869;FullOfHolesCondition;HighCongestionCondition;EvenPaceStyle
-1,700004578;35,09999847;25,06499928;58,39756288;0;0,1909;0;38;103;1380,5;17,12999916;15;0,2879;19,4799881;FullOfHolesCondition;HighCongestionCondition;EvenPaceStyle
-3,800003052;30,59999847;25,42499925;54,41071568;-4,5;0,1244;0;38;103;1319;16,15999985;15;0,0664;19,46146965;FullOfHolesCondition;HighCongestionCondition;EvenPaceStyle
-3,099998474;29,69999886;25,72499924;51,43613962;-0,899999619;0,1251;1,960784316;38;103;1207,5;14,55000019;15;-0,0651;19,4423542;FullOfHolesCondition;HighCongestionCondition;EvenPaceStyle
-0,900001526;29,69999886;25,96499923;49,80332601;0;0,2289;65,09803772;38;104;1263;14,97000027;15;-0,0433;19,41846085;FullOfHolesCondition;HighCongestionCondition;EvenPaceStyle
-2,299999237;31,5;26,23499924;48,32061429;1,800001144;0,2501;41,96078491;38;103;1305,5;16,40999985;15;-0,0496;19,40265274;FullOfHolesCondition;HighCongestionCondition;EvenPaceStyle
-3,400001526;28,79999924;26,35499926;48,05335993;-2,700000763;0,4561;1,960784316;38;103;951;7,329999924;15;-0,46;19,29430389;FullOfHolesCondition;HighCongestionCondition;EvenPaceStyle
-3,300003052;27;26,38499928;48,03688535;-1,799999237;0,5721;36,86274719;38;103;781;7,329999924;15;-0,551;19,29430389;FullOfHolesCondition;HighCongestionCondition;EvenPaceStyle
-4,299999237;21,59999847;26,27999926;48,37484309;-5,400001526;0,5557;39,60784531;38;102;784;6,21999979;15;-0,5869;19,32130432;FullOfHolesCondition;HighCongestionCondition;EvenPaceStyle
-3,900001526;16,19999886;26,03999926;49,72209758;-5,399999619;0,625;61,56863022;38;102;636;5,880000114;15;-0,5671;19,36479568;FullOfHolesCondition;HighCongestionCondition;EvenPaceStyle
-4,199996948;13,5;25,76999928;52,08619902;-2,699998856;0,5378;94,11764526;38;102;727;6,489999771;15;-0,6456;19,41403198;FullOfHolesCondition;HighCongestionCondition;EvenPaceStyle
-2;14,39999962;25,52999929;54,06314805;0,899999619;0,5207;94,50980377;39;102;854,5;9,18999958;15;-0,6842;19,45952797;FullOfHolesCondition;HighCongestionCondition;EvenPaceStyle
-0,700000763;16,19999886;25,30499929;55,19234316;1,799999237;0,4895;92,94117737;39;103;854,5;9,329999924;15;-0,65;19,47876167;FullOfHolesCondition;HighCongestionCondition;EvenPaceStyle
-0,399997711;17,10000038;25,07999932;55,80670743;0,900001526;0,4955;69,01960754;39;104;1089,5;14,32999992;15;-0,5341;19,51075935;FullOfHolesCondition;HighCongestionCondition;EvenPaceStyle
0,100002289;21,59999847;24,94499931;55,63166523;4,499998093;0,4772;60,39215851;39;104;1276,5;15,47000027;15;-0,5097;19,53587341;FullOfHolesCondition;HighCongestionCondition;EvenPaceStyle
1,099998474;24,29999924;24,86999931;55,38111439;2,700000763;0,4914;56,47058868;39;104;1478,5;16,65999985;15;-0,4941;19,55533028;FullOfHolesCondition;HighCongestionCondition;EvenPaceStyle
1,100002289;25,19999886;24,80999931;55,11752117;0,899999619;0,5558;29,01960754;39;104;1617,5;17,37999916;15;-0,5453;19,56747246;FullOfHolesCondition;HighCongestionCondition;EvenPaceStyle
1,5;26,09999847;24,77999929;54,98297873;0,899999619;0,6819;0;39;104;1632;21,44000053;15;-0,6104;19,59697151;FullOfHolesCondition;HighCongestionCondition;EvenPaceStyle
1,100002289;24,29999924;24,71999928;54,81823293;-1,799999237;0,7081;0;39;104;1536,5;19,37999916;15;-0,7122;19,6246624;FullOfHolesCondition;HighCongestionCondition;EvenPaceStyle
-1,300003052;21,59999847;24,61499926;54,80061433;-2,700000763;0,7849;0;39;104;1388,5;17,27000046;15;-0,7289;19,65351677;FullOfHolesCondition;HighCongestionCondition;EvenPaceStyle
2,200000763;18;13,42499953;168,2957922;-0,899999619;-0,7613;80;25;103;1087;11,15999985;13;-0,0072;21,84768486;UnevenCondition;NormalCongestionCondition;EvenPaceStyle
1,800003052;19,79999924;13,55999952;168,9156481;1,799999237;-0,8416;80;25;106;1137;15,38000011;13;-0,0046;21,91690063;UnevenCondition;NormalCongestionCondition;EvenPaceStyle
1;24,29999924;13,6799995;170,6436479;4,5;-1,0379;65,09803772;25;106;1402;18,54999924;14;-0,0454;21,98151398;UnevenCondition;NormalCongestionCondition;EvenPaceStyle
2,5;26,09999847;13,6799995;170,6436479;1,799999237;-1,1113;69,01960754;25;106;1636,5;19,61000061;14;-0,0004;22,02712822;UnevenCondition;NormalCongestionCondition;EvenPaceStyle
-0,200000763;27,89999962;13,70999952;171,4554789;1,800001144;-1,2259;67,45098114;25;113;1783;25,04999924;16;0,0537;22,10258102;UnevenCondition;NormalCongestionCondition;EvenPaceStyle
1,099998474;27,89999962;13,66499954;170,0311151;0;-1,1854;18,8235302;25;119;1980;22,19000053;18;0,0595;22,12207985;UnevenCondition;NormalCongestionCondition;EvenPaceStyle
1,099998474;27,89999962;13,61999956;168,6026327;0;-1,2975;75,6862793;25;104;849,5;9,989999771;16;0,0597;21,81768799;UnevenCondition;NormalCongestionCondition;EvenPaceStyle
1,700000763;29,69999886;13,61999956;168,6026327;1,799999237;-1,4009;75,6862793;25;105;1280;16,87999916;15;0,1143;21,75890923;UnevenCondition;NormalCongestionCondition;EvenPaceStyle
0,799999237;30,59999847;13,61999956;168,6026327;0,899999619;-1,4835;84,31372833;25;111;1386;19,40999985;16;0,1892;21,71721077;UnevenCondition;NormalCongestionCondition;EvenPaceStyle
-0,5;36;13,6799996;171,1104308;5,400001526;-1,6072;77,64705658;26;114;1515;22,04999924;17;0,2982;21,68979073;UnevenCondition;NormalCongestionCondition;EvenPaceStyle
0;36;13,73999963;173,6109069;0;-1,5579;73,33333588;26;118;1603,5;23,61000061;19;0,308;21,66769791;UnevenCondition;NormalCongestionCondition;EvenPaceStyle
1,200000763;38,70000076;13,88999967;179,8300608;2,700000763;-1,4664;39,2156868;26;108;1652,5;21,11000061;18;0,2521;21,60431099;UnevenCondition;NormalCongestionCondition;EvenPaceStyle
0;39,59999847;14,03999967;186,2780265;0,899997711;-1,2986;0,392156869;26;104;1591;17,73999977;16;0,0355;21,50112152;UnevenCondition;NormalCongestionCondition;EvenPaceStyle
0,200000763;38,70000076;14,1749997;191,9185112;-0,899997711;-1,1842;56,47058868;26;105;1586,5;18,04999924;15;0,0636;21,39826775;UnevenCondition;NormalCongestionCondition;EvenPaceStyle
0,200000763;38,70000076;14,29499972;197,0109865;0;-1,1313;15,68627453;26;103;1542,5;19,57999992;15;-0,0486;21,34256935;UnevenCondition;NormalCongestionCondition;EvenPaceStyle
0,300003052;37,79999924;14,3999997;201,346774;-0,900001526;-0,9138;0;26;103;1443,5;18,19000053;14;-0,1087;21,28296089;UnevenCondition;NormalCongestionCondition;EvenPaceStyle
-0,400001526;36;14,51999972;205,7253508;-1,799999237;-0,8095;0;26;103;1349;16,87999916;14;-0,0918;21,22948837;UnevenCondition;NormalCongestionCondition;EvenPaceStyle
-0,900001526;34,20000076;14,62499974;209,2442752;-1,799999237;-0,757;0;27;102;1249;15,77000046;14;-0,0432;21,17647171;UnevenCondition;NormalCongestionCondition;EvenPaceStyle
0;29,69999886;14,65499972;210,1082748;-4,500001907;-0,917;3,137254953;27;102;1144,5;15,77000046;14;-0,241;21,17647171;UnevenCondition;NormalCongestionCondition;EvenPaceStyle
0;29,69999886;14,65499972;210,1082748;0;-0,7134;40;27;102;797;11,32999992;14;-0,1745;21,03904724;UnevenCondition;NormalCongestionCondition;EvenPaceStyle
