AltitudeVariation;VehicleSpeedInstantaneous;VehicleSpeedAverage;VehicleSpeedVariance;VehicleSpeedVariation;LongitudinalAcceleration;EngineLoad;EngineCoolantTemperature;ManifoldAbsolutePressure;EngineRPM;MassAirFlow;IntakeAirTemperature;VerticalAcceleration;FuelConsumptionAverage;roadSurface;traffic;drivingStyle
2,0999756;49,08923721;43,91385174;45,21515675;2,4769783;-0,574;20,3921566;52;110;1970;20,47999954;19;0,172;15,79483223;SmoothCondition;LowCongestionCondition;EvenPaceStyle
2;48,63887787;44,02268874;45,52628247;-0,45035934;-0,504;0;52;104;1900;20,37999916;19;0,145;15,78731251;SmoothCondition;LowCongestionCondition;EvenPaceStyle
1,7999878;44,36046219;44,09399579;45,25984667;-4,27841568;-0,434;0;53;104;1796;18,79000092;19;0,105;15,77462864;SmoothCondition;LowCongestionCondition;EvenPaceStyle
1,2000122;42,10865784;44,17280877;44,55627909;-2,25180435;-0,336;0;53;103;1709;18,32999992;19;0,0937;15,76555824;SmoothCondition;LowCongestionCondition;EvenPaceStyle
0,7999878;39,85686111;44,24786879;43,54788798;-2,25179673;-0,277;0;53;103;1613;16,86000061;18;0,113;15,75554943;SmoothCondition;LowCongestionCondition;EvenPaceStyle
0,0999756;36,92951965;44,29665782;42,67401062;-2,92734146;-0,234;0;53;102;1528;15,81000042;18;0,113;15,74423981;SmoothCondition;LowCongestionCondition;EvenPaceStyle
-0,5999756;34,90289688;44,36796481;40,99619953;-2,02662277;-0,0977;10,98039246;53;103;1462;11,39000034;18;0,176;15,68838596;SmoothCondition;LowCongestionCondition;EvenPaceStyle
-1,2000122;33,55181885;44,41675383;39,77522911;-1,35107803;0,0195;0,392156869;53;100;1386;12,89000034;16;0,129;15,66027355;SmoothCondition;LowCongestionCondition;EvenPaceStyle
-2;31,75038147;44,50307287;37,08925533;-1,80143738;0,133;0;53;100;1181;10,46000004;16;0,113;15,62554836;SmoothCondition;LowCongestionCondition;EvenPaceStyle
-2;28,37267876;44,52559086;36,31903933;-3,37770271;0,363;18,03921509;53;100;1131;7,239999771;16;0,0352;15,56125736;SmoothCondition;LowCongestionCondition;EvenPaceStyle
-2,0999756;22,51799965;44,42050686;40,33770727;-5,85467911;0,519;21,17647171;53;99;954;5,579999924;15;-0,0625;15,50628185;SmoothCondition;LowCongestionCondition;EvenPaceStyle
-1,9000244;15,31223869;44,16530288;51,40640392;-7,20576096;0,691;26,27450943;53;98;853;7,389999866;15;-0,121;15,55255699;SmoothCondition;LowCongestionCondition;EvenPaceStyle
-1,9000244;9,007200241;43,76748492;70,03614204;-6,305038449;0,723;28,62745094;53;99;853;5,110000134;14;-0,141;15,62060356;SmoothCondition;LowCongestionCondition;EvenPaceStyle
-1,7000122;4,953959465;43,24957089;94,28204768;-4,053240776;0,711;29,80392265;53;98;848;5,190000057;15;-0,133;15,70051765;SmoothCondition;LowCongestionCondition;AggressiveStyle
-1,1999512;3,828059673;42,66785587;119,9317793;-1,125899792;0,57;48,23529434;53;98;975;9,899999619;15;-0,105;15,80188942;SmoothCondition;LowCongestionCondition;AggressiveStyle
-0,7999878;5,40432024;42,08238791;143,0410089;1,576260567;0,402;46,66666794;53;100;1466;18,29999924;18;0,0078;15,8943882;SmoothCondition;LowCongestionCondition;AggressiveStyle
-0,4000244;10,35828018;41,59825095;159,7392345;4,95395994;0,41;44,70588303;53;120;2197;27,37999916;20;0,0078;15,98642063;SmoothCondition;LowCongestionCondition;AggressiveStyle
-0,2000122;15,31223869;41,16665594;171,2583131;4,95395851;0,293;0;53;112;1290;13,59000015;19;0,0508;16,04004669;SmoothCondition;LowCongestionCondition;AggressiveStyle
-0,9000244;16,88849831;40,75382593;181,0712201;1,57625962;0,199;76,47058868;53;112;1520;19,14999962;19;0,0664;16,09806442;SmoothCondition;LowCongestionCondition;AggressiveStyle
-1,4000244;21,61728096;40,40104397;187,0816884;4,72878265;0,113;62,74509811;53;126;1879;27,10000038;21;0,121;16,16386795;SmoothCondition;LowCongestionCondition;AggressiveStyle
-1,5;26,79641914;40,10080393;189,7974687;5,17913818;-0,0156;44,31372452;53;145;2219;34,22000122;20;0,176;16,23243141;SmoothCondition;LowCongestionCondition;AggressiveStyle
-1,1999512;31,07483864;39,86436496;190,6700855;4,2784195;-0,121;39,60784531;53;153;2423;27,47999954;21;0,18;16,28055573;SmoothCondition;LowCongestionCondition;AggressiveStyle
-1,0999756;34,22735977;39,68422097;190,7223383;3,15252113;-0,137;24,70588303;54;122;1902;14,88000011;19;0,211;16,25748253;SmoothCondition;LowCongestionCondition;AggressiveStyle
-1;35,57844162;39,51533599;190,3633132;1,35108185;-0,277;60,39215851;54;112;1591;20,15999985;18;0,285;16,26934242;SmoothCondition;LowCongestionCondition;AggressiveStyle
-0,9000244;35,57844162;39,33519206;189,7926555;0;-0,441;65,49019623;54;126;1734;24,34000015;19;0,34;16,28993416;SmoothCondition;LowCongestionCondition;AggressiveStyle
-1,5999756;39,18132019;39,18507209;188,4416407;3,60287857;-0,512;58,03921509;54;135;1865;27,57999992;19;0,379;16,31550598;SmoothCondition;LowCongestionCondition;AggressiveStyle
-1,9000244;43,45973969;39,09500009;187,1552545;4,2784195;-0,707;53,33333588;54;146;2009;31,37000084;19;0,375;16,34646606;SmoothCondition;LowCongestionCondition;AggressiveStyle
-2,0999756;46,83743668;39,04996409;186,3202381;3,37769699;-0,902;50,19607925;54;155;2116;30,22999954;19;0,437;16,36802101;SmoothCondition;LowCongestionCondition;AggressiveStyle
-1,8999634;49,76477432;39,06122305;186,5577389;2,92733764;-1,09;40;55;142;2205;23,35000038;18;0,512;16,35617065;SmoothCondition;LowCongestionCondition;AggressiveStyle
-1,7999878;50,89067459;39,11376497;187,6506383;1,12590027;-1,33;38,82352829;55;131;2277;22,10000038;18;0,613;16,33212471;SmoothCondition;LowCongestionCondition;AggressiveStyle
-2;53,14247894;39,19633098;189,5835982;2,25180435;-1,51;38,82352829;55;130;2347;24,03000069;18;0,691;16,31724167;SmoothCondition;LowCongestionCondition;AggressiveStyle
-2,2000122;55,1690979;39,29766199;192,2385747;2,02661896;-1,63;38,82352829;56;131;2419;22,62999916;18;0,785;16,2896862;SmoothCondition;LowCongestionCondition;AggressiveStyle
-2,3000488;57,19572067;39,417758;195,7156914;2,02662277;-1,64;0;56;121;2460;20,19000053;18;0,828;16,24298859;SmoothCondition;LowCongestionCondition;AggressiveStyle
-2,2000122;57,64608002;39,54536001;199,436426;0,45035935;-1,66;0;56;111;1416;12,34000015;17;0,84;16,0979023;SmoothCondition;LowCongestionCondition;AggressiveStyle
-1,6000366;57,42089844;39,65044398;202,5719488;-0,22518158;-1,61;61,56863022;56;124;1857;26,68000031;18;0,734;16,08755684;SmoothCondition;LowCongestionCondition;EvenPaceStyle
-1,3999634;59,22233582;39,77053994;206,4579197;1,80143738;-1,52;49,41176605;56;143;1929;28,93000031;18;0,684;16,08298683;SmoothCondition;LowCongestionCondition;EvenPaceStyle
-0,7000122;61,47413635;39,91690688;211,5900125;2,25180053;-1,5;41,17647171;57;148;1985;29,10000038;18;0,73;16,07551193;SmoothCondition;LowCongestionCondition;EvenPaceStyle
-0,5;63,27557755;40,10830983;218,4107885;1,8014412;-1,38;31,76470566;57;138;2025;21,39999962;18;0,668;16,02438545;SmoothCondition;LowCongestionCondition;EvenPaceStyle
-0,5999756;64,62665558;40,33348975;226,4945302;1,35107803;-1,22;26,66666794;57;125;2060;16,69000053;18;0,621;15,92725754;SmoothCondition;LowCongestionCondition;EvenPaceStyle
-0,1000366;65,52737427;40,57368166;235,2235264;0,90071869;-1,13;28,23529434;57;114;2073;15,22999954;16;0,598;15,81028366;SmoothCondition;LowCongestionCondition;EvenPaceStyle
-0,0999756;65,75255585;40,82513264;244,1783962;0,22518158;-1,07;28,23529434;58;111;2083;16,37000084;17;0,562;15,71154118;SmoothCondition;LowCongestionCondition;EvenPaceStyle
-0,0999756;66,20291901;41,11411363;253,9139402;0,45036316;-0,996;0;58;111;2094;16,61000061;17;0,555;15,61814022;SmoothCondition;LowCongestionCondition;EvenPaceStyle
-0,5;66,42809296;41,43687154;264,0692365;0,22517395;-1,02;11,76470566;58;106;2073;20,69000053;17;0,555;15,56475163;SmoothCondition;LowCongestionCondition;EvenPaceStyle
-0,6999512;65,30220032;41,75962952;273,2735569;-1,12589264;-0,898;9,411765099;58;106;2043;21,95000076;18;0,496;15,52327442;SmoothCondition;LowCongestionCondition;EvenPaceStyle
-1;64,401474;42,07863447;281,6512931;-0,90072632;-0,777;13,33333397;58;105;2013;14,86999989;17;0,426;15,41945648;SmoothCondition;LowCongestionCondition;EvenPaceStyle
-1,5;63,50076294;42,33759157;288,774248;-0,90071106;-0,707;18,03921509;58;104;1995;14,47000027;16;0,406;15,31597614;SmoothCondition;LowCongestionCondition;EvenPaceStyle
-1,7000122;63,05039978;42,57403057;295,2669842;-0,45036316;-0,664;20;58;104;1990;14,07999992;16;0,367;15,20973778;SmoothCondition;LowCongestionCondition;EvenPaceStyle
-2,4000244;63,05039978;42,81046958;301,6460186;0;-0,605;23,92156982;58;104;1985;13,81000042;16;0,352;15,10241985;SmoothCondition;LowCongestionCondition;EvenPaceStyle
-2,7000122;62,8252182;43,06567359;307,9946429;-0,22518158;-0,605;32,54901886;58;105;1986;15,81999969;17;0,359;15,02297401;SmoothCondition;LowCongestionCondition;EvenPaceStyle
-1,5999756;53,81801987;19,13279334;442,7890506;0,22518158;-1,11;29,01960754;67;116;2311;18,37000084;17;0,242;12,05553436;SmoothCondition;LowCongestionCondition;EvenPaceStyle
-2,0999756;52,24176025;19,36172635;454,9542453;-1,57625962;-1,09;0;67;111;1350;12,80000019;17;0,262;12,02342892;SmoothCondition;LowCongestionCondition;EvenPaceStyle
-2,2999878;52,46693802;19,64695432;469,1126282;0,22517777;-1,13;61,17647171;67;122;1734;24,01000023;18;0,309;12,02802563;SmoothCondition;LowCongestionCondition;EvenPaceStyle
-1,7000122;54,71873856;20,08980831;488,5364181;2,25180054;-1,05;57,64706039;67;137;1792;25,06999969;18;0,301;12,03210258;SmoothCondition;LowCongestionCondition;EvenPaceStyle
-1,6000366;56,97053528;20,68278224;511,2041296;2,25179672;-0,961;36,47058868;68;134;1830;16,45000076;17;0,27;12,01213837;SmoothCondition;LowCongestionCondition;EvenPaceStyle
-2;58,09643555;21,39209918;533,9688561;1,12590027;-0,914;35,29411697;68;119;1862;16,05999947;16;0,258;11,98888874;SmoothCondition;LowCongestionCondition;EvenPaceStyle
-2,6999512;58,54679871;22,20650015;554,3683081;0,45036316;-0,875;36,07843018;68;117;1880;16,45000076;16;0,234;11,96009159;SmoothCondition;LowCongestionCondition;EvenPaceStyle
-3;59,44752121;23,08470218;573,0442881;0,9007225;-0,828;30,19607925;68;116;1898;14,31999969;16;0,195;11,91983318;SmoothCondition;LowCongestionCondition;EvenPaceStyle
-3,0999756;59,67269897;24,01169317;588,7210035;0,22517776;-0,762;16,86274529;68;109;1897;12,43000031;15;0,133;11,86778164;SmoothCondition;LowCongestionCondition;EvenPaceStyle
-3,0999756;59,89787674;24,99497911;600,5123597;0,22517777;-0,719;0;68;106;1866;18,05999947;16;0,16;11,85605335;SmoothCondition;LowCongestionCondition;EvenPaceStyle
-2,1000366;58,99715805;25,97826508;608,5358871;-0,90071869;-0,617;21,96078491;69;108;1841;17,09000015;16;0,191;11,8414011;SmoothCondition;LowCongestionCondition;EvenPaceStyle
-1,7999878;58,54679871;26,95404506;614,1072487;-0,45035934;-0,629;0;69;107;1796;19,01000023;17;0,137;11,83703041;SmoothCondition;LowCongestionCondition;EvenPaceStyle
-1,7999878;57,19572067;27,90730707;616,3702299;-1,35107804;-0,559;7,843137264;69;110;1774;13,36999989;16;0,215;11,8062582;SmoothCondition;LowCongestionCondition;EvenPaceStyle
-2,0999756;56,0698204;28,84180408;615,7246755;-1,12590027;-0,48;0;69;106;1720;17,85000038;16;0,223;11,80201721;SmoothCondition;LowCongestionCondition;EvenPaceStyle
-1,8999634;54,94392014;29,75753608;612,320555;-1,12590026;-0,402;0;69;107;1651;17,92000008;17;0,168;11,79512882;SmoothCondition;LowCongestionCondition;EvenPaceStyle
-1,4000244;52,6921196;30,63573807;605,4427558;-2,25180054;-0,344;0;69;107;1570;16,95000076;17;0,125;11,78616524;SmoothCondition;LowCongestionCondition;EvenPaceStyle
-1,3999634;50,44031906;31,47641006;595,4642679;-2,25180054;-0,242;0;69;106;1487;15,69999981;17;0,082;11,77299976;SmoothCondition;LowCongestionCondition;EvenPaceStyle
-1,5999756;47,73815918;32,27204604;582,509995;-2,70215988;-0,0859;0;69;105;1392;14,76000023;16;0,0977;11,7611742;SmoothCondition;LowCongestionCondition;EvenPaceStyle
-1,6000366;45,0359993;33,02264603;567,0460887;-2,70215988;0,0781;0;69;104;1299;13,55000019;16;-0,109;11,75520325;SmoothCondition;LowCongestionCondition;EvenPaceStyle
-2,3999634;41,65829849;33,716951;549,3368646;-3,37770081;0,262;0;69;103;1141;11,56000042;15;-0,195;11,74993515;SmoothCondition;LowCongestionCondition;EvenPaceStyle
-2,3000488;36,92951965;34,332443;529,8581864;-4,72877884;0,449;16,07843208;69;102;1059;6,860000134;14;-0,266;11,7108593;SmoothCondition;LowCongestionCondition;EvenPaceStyle
-2,2000122;32,65110016;34,876628;509,6266955;-4,27841949;0,621;21,96078491;69;100;899;7,559999943;13;-0,402;11,71473312;SmoothCondition;LowCongestionCondition;EvenPaceStyle
-2;34,22735977;35,447084;488,6863084;1,57625961;0,816;24,70588303;69;100;900;6,559999943;13;-0,523;11,72169018;SmoothCondition;LowCongestionCondition;EvenPaceStyle
-1,6000366;24,31943893;35,85240798;469,3214181;-9,90792084;0,949;25,09803963;69;100;877;6,590000153;13;-0,586;11,74621201;SmoothCondition;LowCongestionCondition;EvenPaceStyle
-1,5;15,08705902;36,10385896;454,77923;-9,23237991;0,969;26,27450943;69;100;889;7,139999866;13;-0,609;11,78918266;SmoothCondition;LowCongestionCondition;EvenPaceStyle
-1,4000244;9,007200241;36,25397897;445,1078422;-6,079858779;0,859;41,96078491;69;100;1151;13,44999981;15;-0,559;11,84003448;SmoothCondition;LowCongestionCondition;EvenPaceStyle
-1,4000244;7,430940151;36,37782797;436,8959145;-1,57626009;0,809;41,17647171;69;108;1760;22,47999954;17;-0,496;11,88621712;SmoothCondition;LowCongestionCondition;EvenPaceStyle
-1,7000122;11,0338192;36,56172496;425,3186827;3,602879049;0,82;26,66666794;69;119;1739;14,85000038;19;-0,457;11,92514801;SmoothCondition;LowCongestionCondition;EvenPaceStyle
-1,6000366;14,41152;36,80191696;410,9188575;3,3777008;0,68;30,98039246;69;107;1176;13,14000034;15;-0,387;11,96349525;SmoothCondition;LowCongestionCondition;EvenPaceStyle
-1,5999756;16,21295929;37,07213295;395,0738251;1,80143929;0,57;58,03921509;69;110;1430;16,93000031;17;-0,367;12,00030804;SmoothCondition;LowCongestionCondition;EvenPaceStyle
-1,7999878;19,36548042;37,39489095;376,9879291;3,15252113;0,414;50,58823776;69;119;1702;22,29000092;18;-0,336;12,02744007;SmoothCondition;LowCongestionCondition;EvenPaceStyle
-2,0999756;21,84246063;37,75893196;357,2514659;2,47698021;0,309;40,7843132;69;124;1917;18,20999908;19;-0,289;12,04790974;SmoothCondition;LowCongestionCondition;EvenPaceStyle
-2,0999756;25,67051888;38,18677394;335,3770568;3,82805825;0,355;32,94117737;69;121;2083;16,70999908;18;-0,164;12,0601902;SmoothCondition;LowCongestionCondition;EvenPaceStyle
-2;28,82304001;38,66715794;311,9127124;3,15252113;0,25;18,8235302;69;114;2129;15,61999989;17;-0,0664;12,06650925;SmoothCondition;LowCongestionCondition;EvenPaceStyle
-2;29,27339935;39,15504793;287,82477;0,45035934;0,172;16,47058868;69;111;2123;15,14000034;16;0,0469;12,07181168;SmoothCondition;LowCongestionCondition;AggressiveStyle
-1,9000244;31,3000164;39,67671487;262,6087625;2,02661705;0,121;11,76470566;69;108;2099;15,31000042;16;0,0352;12,07791996;SmoothCondition;LowCongestionCondition;AggressiveStyle
-1,5999756;29,49857903;40,02574386;247,8263652;-1,80143737;-0,0157;10,58823586;69;107;2047;14,63000011;16;0,0039;12,08390808;SmoothCondition;LowCongestionCondition;AggressiveStyle
-1,1999512;28,37267876;40,27719484;237,9444336;-1,12590027;-0,125;12,15686321;69;106;1995;14,01000023;16;-0,0273;12,09005451;SmoothCondition;LowCongestionCondition;AggressiveStyle
-1;27,2467804;40,47610387;230,2184806;-1,12589836;-0,309;14,50980377;69;106;1985;14,01000023;16;0,211;12,09005451;SmoothCondition;LowCongestionCondition;AggressiveStyle
-1,2000122;27,69713783;40,61496483;225,4131689;0,45035743;-0,445;18,03921509;69;106;2017;14,65999985;16;0,324;12,11384296;SmoothCondition;LowCongestionCondition;AggressiveStyle
-0,7000122;28,37267876;40,68251882;223,4480094;0,67554093;-0,73;15,29411793;69;106;2028;14,06999969;16;0,391;12,12491512;SmoothCondition;LowCongestionCondition;AggressiveStyle
-0,5999756;28,82304001;40,68627182;223,3566098;0,45036125;-0,84;15,68627453;69;106;2037;14,56000042;16;0,512;12,14015293;SmoothCondition;LowCongestionCondition;AggressiveStyle
-0,2000122;29,27339935;40,63748286;224,3414663;0,45035934;-1,04;14,11764717;70;106;2054;14,36999989;16;0,613;12,166008;SmoothCondition;LowCongestionCondition;AggressiveStyle
0,4000244;29,04821777;40,55116382;225,9139126;-0,22518158;-1,16;13,72549057;70;106;2045;14;16;0,676;12,18785477;SmoothCondition;LowCongestionCondition;EvenPaceStyle
0,9000244;27,92231941;40,4310679;228,1039538;-1,12589836;-1,12;0,784313738;70;105;1987;19,72999954;17;0,691;12,1863718;SmoothCondition;LowCongestionCondition;EvenPaceStyle
1,5999756;28,14749908;40,26968892;230,5202107;0,22517967;-1,04;6,274509907;70;107;1912;14;17;0,586;12,16509247;SmoothCondition;LowCongestionCondition;EvenPaceStyle
1,8999634;26,79641914;40,03324994;233,5315044;-1,35107994;-0,934;16,86274529;70;105;1923;13,31000042;17;0,52;12,13703442;SmoothCondition;LowCongestionCondition;EvenPaceStyle
1,7999878;26,57123947;39,75177494;236,3235587;-0,22517967;-0,965;18,03921509;70;105;1964;13,27999973;16;0,559;12,09921932;SmoothCondition;LowCongestionCondition;EvenPaceStyle
2,3000488;27,47196007;39,44778194;238,1833951;0,9007206;-0,879;18,03921509;70;105;2001;13,43000031;16;0,492;12,0652895;SmoothCondition;LowCongestionCondition;EvenPaceStyle
2,2999878;27,47196007;39,12127097;239,5230224;0;-0,797;18,8235302;70;106;2061;14,53999996;16;0,414;12,03355694;SmoothCondition;LowCongestionCondition;EvenPaceStyle
2,5999756;26,79641914;38,74597097;240,1933734;-0,67554093;-0,699;13,72549057;70;106;2060;14,39000034;16;0,387;12,01525307;SmoothCondition;LowCongestionCondition;EvenPaceStyle
2,5;25,4453373;38,33314097;240,7889557;-1,35108184;-0,586;12,94117641;70;106;2059;14,69999981;16;0,41;11,99617386;SmoothCondition;LowCongestionCondition;EvenPaceStyle
2,5;27,69713783;37,95408795;240,0757342;2,25180053;-0,652;16,47058868;70;106;2075;14,47000027;16;0,359;11,97350216;SmoothCondition;LowCongestionCondition;EvenPaceStyle
2,5;28,82304001;37,59379996;238,7144058;1,12590218;-0,602;15,29411793;70;106;2061;15,02000046;16;0,215;11,95134449;SmoothCondition;LowCongestionCondition;EvenPaceStyle
2;27,69713783;37,22225293;237,6295975;-1,12590218;-0,539;16,47058868;70;107;2092;15,31000042;16;0,195;11,93577957;SmoothCondition;LowCongestionCondition;EvenPaceStyle
1,6000366;29,04821777;36,85821199;235,4607425;1,35107994;-0,598;16,86274529;70;107;2118;15,23999977;16;0,164;11,94549084;SmoothCondition;LowCongestionCondition;EvenPaceStyle
1,5;29,7237606;36,51668904;233,180991;0,67554283;-0,527;18,4313736;70;108;2126;15,21000004;16;0,273;11,94253731;SmoothCondition;LowCongestionCondition;EvenPaceStyle
1,3999634;30,17411804;36,1714131;230,2396998;0,45035744;-0,559;15,29411793;70;108;2162;15,31000042;16;0,379;11,93661404;SmoothCondition;LowCongestionCondition;EvenPaceStyle
1,2000122;29,49857903;35,79986606;226,7186805;-0,67553901;-0,527;18,03921509;70;108;2176;15,86999989;16;0,34;11,92891312;SmoothCondition;LowCongestionCondition;EvenPaceStyle
0,2000122;31,3000164;35,42831903;221,5555611;1,80143737;-0,52;19,6078434;70;109;2192;16,69000053;16;0,422;11,92119598;SmoothCondition;LowCongestionCondition;EvenPaceStyle
-0,5999756;31,75038147;35,06052506;215,9153879;0,45036507;-0,395;20,3921566;70;110;2259;16,96999931;16;0,461;11,91622353;SmoothCondition;LowCongestionCondition;EvenPaceStyle
-0,7999878;31,07483864;34,70774303;211,05477;-0,67554283;-0,359;17,64705849;71;109;2255;20,30999947;16;0,527;11,93021393;SmoothCondition;LowCongestionCondition;EvenPaceStyle
-1;31,3000164;34,35496101;205,7794528;0,22517776;-0,379;0;71;107;1435;13,60000038;16;0,523;11,93215942;SmoothCondition;LowCongestionCondition;EvenPaceStyle
-1,1999512;31,97555923;33,97590802;198,7007621;0,67554283;-0,406;50,19607925;71;108;1430;14,48999977;14;0,535;11,93240547;SmoothCondition;LowCongestionCondition;EvenPaceStyle
-1;32,200737;33,56307805;189,6189423;0,22517777;-0,469;40;71;109;1474;10,81999969;15;0,5;11,91702366;SmoothCondition;LowCongestionCondition;EvenPaceStyle
-0,8999634;31,75038147;33,12397714;179,2771061;-0,45035553;-0,445;31,37254906;71;105;1517;11,03999996;14;0,578;11,90870094;SmoothCondition;LowCongestionCondition;EvenPaceStyle
-0,5999756;34,22735977;32,71865316;168,176095;2,4769783;-0,461;26,27450943;71;104;1536;10,32999992;15;0,566;11,93479347;SmoothCondition;LowCongestionCondition;EvenPaceStyle
-0,2999878;36,02880096;32,32834116;156,0978591;1,80144119;-0,414;16,47058868;71;102;1555;9,220000267;15;0,527;11,8992691;SmoothCondition;LowCongestionCondition;EvenPaceStyle
0,5999756;35,57844162;31,9267702;143,4397861;-0,45035934;-0,434;27,45098114;71;102;1550;9,970000267;15;0,535;11,86795425;SmoothCondition;LowCongestionCondition;EvenPaceStyle
0,8999634;36,02880096;31,52895227;130,3033168;0,45035934;-0,437;27,84313774;71;102;1578;10,52999973;15;0,562;11,84004879;SmoothCondition;LowCongestionCondition;EvenPaceStyle
0,8999634;36,92951965;31,1611583;117,8719177;0,90071869;-0,457;26,66666794;71;103;1614;10,69999981;15;0,586;11,82917213;SmoothCondition;LowCongestionCondition;EvenPaceStyle
0,5;37,83023834;30,81588229;105,7931109;0,90071869;-0,621;23,92156982;72;103;1634;10,38000011;15;0,418;11,83538246;SmoothCondition;LowCongestionCondition;EvenPaceStyle
0,0999756;38,95613861;30,51188926;95,02740232;1,12590027;-0,656;19,2156868;72;102;1628;10,43000031;16;0,395;11,84936523;SmoothCondition;LowCongestionCondition;EvenPaceStyle
-0,6000366;39,18132019;30,23041425;85,14939381;0,22518158;-0,617;5,882352829;72;102;1651;10,75;16;0,441;11,85923767;SmoothCondition;LowCongestionCondition;EvenPaceStyle
-2,5;52,01657867;42,85550574;226,294119;-0,90072251;-0,477;18,8235302;63;108;2273;17,34000015;17;-0,0352;12,18757057;UnevenCondition;LowCongestionCondition;EvenPaceStyle
-2,2000122;53,14247894;42,63407884;218,6197657;1,12590027;-0,512;20,3921566;63;108;2256;17,21999931;17;-0,0508;12,15495968;UnevenCondition;LowCongestionCondition;EvenPaceStyle
-2,3999634;54,71873856;42,4839588;213,5319725;1,57625962;-0,465;18,4313736;63;108;2272;16,93000031;17;-0,0391;12,1210804;UnevenCondition;LowCongestionCondition;EvenPaceStyle
-1,5999756;53,59283829;42,34509778;209,1983393;-1,12590027;-0,402;21,96078491;63;108;2279;16,95000076;17;0,0664;12,08782387;UnevenCondition;LowCongestionCondition;EvenPaceStyle
-1,3999634;53,14247894;42,22500183;205,6662218;-0,45035935;-0,434;16,47058868;63;108;2257;17,20999908;17;0,0195;12,05412483;UnevenCondition;LowCongestionCondition;EvenPaceStyle
-0,2000122;52,91730118;42,11991792;202,6959395;-0,22517776;-0,457;12,15686321;63;106;2261;17,10000038;17;0,0898;12,01420403;UnevenCondition;LowCongestionCondition;EvenPaceStyle
0,4000244;52,6921196;42,02609289;200,1323476;-0,22518158;-0,426;13,33333397;63;106;2219;17,10000038;17;0,117;11,97859001;UnevenCondition;LowCongestionCondition;EvenPaceStyle
0,7000122;52,24176025;41,95478597;198,3353364;-0,45035935;-0,383;13,72549057;63;106;2222;16,15999985;17;0,164;11,95144272;UnevenCondition;LowCongestionCondition;EvenPaceStyle
0,4000244;51,79140091;41,89849102;197,0124687;-0,45035934;-0,297;18,8235302;63;105;2212;16,31999969;16;0,227;11,9258976;UnevenCondition;LowCongestionCondition;EvenPaceStyle
0,1999512;52,01657867;41,86096101;196,1527577;0,22517776;-0,367;18,8235302;63;106;2207;16,28000069;16;0,262;11,89932251;UnevenCondition;LowCongestionCondition;EvenPaceStyle
0,1000366;52,01657867;41,83469001;195,5673038;0;-0,309;4,313725471;63;106;2204;16,18000031;16;0,312;11,88780212;UnevenCondition;LowCongestionCondition;EvenPaceStyle
0;51,11585999;41,83093705;195,4955855;-0,90071868;-0,184;4,313725471;64;103;2164;22,60000038;17;0,293;11,89219093;UnevenCondition;LowCongestionCondition;EvenPaceStyle
-0,4000244;50,66549683;41,81967804;195,2854131;-0,45036316;-0,0547;0;64;106;2066;21,63999939;18;0,242;11,89543247;UnevenCondition;LowCongestionCondition;EvenPaceStyle
-0,7999878;50,44031906;41,778395;194,455853;-0,22517777;0,0898;0;64;106;1927;20,97999954;18;0,195;11,90518093;SmoothCondition;LowCongestionCondition;EvenPaceStyle
-1,2999878;46,61225891;41,69207597;193,1449868;-3,82806015;0,273;0;64;105;1721;18,25;17;0,152;11,90869904;SmoothCondition;LowCongestionCondition;EvenPaceStyle
-1,4000244;38,50577927;41,49692;192,0471013;-8,10647964;0,391;0;64;104;1463;15,38000011;16;0,0781;11,91248989;SmoothCondition;LowCongestionCondition;EvenPaceStyle
-1,7000122;35,35326004;41,32803502;192,3880778;-3,15251923;0,519;0;64;103;1183;11,68000031;15;0,0039;11,91107368;SmoothCondition;LowCongestionCondition;EvenPaceStyle
-1,4000244;28,14749908;41,11786707;195,2821603;-7,20576096;0,609;34,90196228;64;102;1194;8,18999958;14;-0,0508;11,90479946;SmoothCondition;LowCongestionCondition;EvenPaceStyle
-0,8999634;21,39209938;40,85891007;201,5116541;-6,7553997;0,816;24,31372643;64;101;949;6,150000095;14;-0,125;11,90187836;SmoothCondition;LowCongestionCondition;EvenPaceStyle
-1,1000366;15,53741932;40,58118811;211,0300636;-5,85468006;0,976;24,31372643;64;99;861;8,279999733;14;-0,188;11,92476463;SmoothCondition;LowCongestionCondition;AggressiveStyle
-1,3000488;9,682740211;40,29971312;223,8043303;-5,854679109;1,03;25,88235283;64;100;838;5,739999771;13;-0,219;11,95576477;SmoothCondition;LowCongestionCondition;AggressiveStyle
-1,5;6,755399704;40,02574414;237,8398594;-2,927340507;1,1;27,45098114;64;99;852;6,730000019;13;-0,23;11,95576477;SmoothCondition;LowCongestionCondition;AggressiveStyle
-1,3000488;4,053239822;39,74051617;253,6616295;-2,702159882;1,06;30,98039246;64;99;798;5,940000057;13;-0,246;11,95576477;SmoothCondition;LowCongestionCondition;AggressiveStyle
-0,7999878;0,90072;39,45153517;271,3095772;-3,152519822;1,04;29,01960754;64;99;805;5,449999809;14;-0,242;11,95576477;SmoothCondition;LowCongestionCondition;AggressiveStyle
-0,4000244;0;39,18131918;288,4623097;-0,90072;1,05;28,62745094;64;99;797;5,989999771;14;-0,246;11,95576477;SmoothCondition;LowCongestionCondition;AggressiveStyle
